feature,mean_abs_benefit_shap,mean_signed_benefit_shap,pct_positive_benefit_shap,importance_type
ed_visits_last_6m,0.048952190756203925,-0.01863120578231201,0.4424083769633508,xgboost_xlearner_weighted_treeshap
total_cost_last_6m,0.03332206845678882,-0.0017892656940427505,0.5157068062827225,xgboost_xlearner_weighted_treeshap
age,0.029033745779045772,0.005146496992991437,0.5916230366492147,xgboost_xlearner_weighted_treeshap
asthma_flag,0.028539592002440623,-0.00024763613983344747,0.824607329842932,xgboost_xlearner_weighted_treeshap
percolator_score,0.022926758862493294,-0.0072965463188647385,0.4581151832460733,xgboost_xlearner_weighted_treeshap
current_risk_score,0.02035655633789094,-0.0017157790332275311,0.3219895287958115,xgboost_xlearner_weighted_treeshap
rx_count_last_6m,0.019676888314949043,0.002296955941520836,0.7774869109947644,xgboost_xlearner_weighted_treeshap
admits_last_6m,0.017338814124652956,0.005966811532188426,0.7853403141361257,xgboost_xlearner_weighted_treeshap
county_KLAMATH,0.014222936387553824,0.0035174831424989003,0.03926701570680628,xgboost_xlearner_weighted_treeshap
ed_visits_last_30d,0.012742028583387412,0.0008110475168626477,0.6151832460732984,xgboost_xlearner_weighted_treeshap
bh_flag,0.010167543772964317,-0.00014417081664332664,0.5261780104712042,xgboost_xlearner_weighted_treeshap
substance_use_flag,0.009887764170018251,-0.00089586081027797,0.774869109947644,xgboost_xlearner_weighted_treeshap
copd_flag,0.009777968781310601,-0.0015874657284238739,0.12827225130890052,xgboost_xlearner_weighted_treeshap
opioid_flag,0.0076856338171828464,-0.0006207011006749334,0.900523560209424,xgboost_xlearner_weighted_treeshap
risk_tier_3,0.007523082867704159,-0.0008611581829688416,0.824607329842932,xgboost_xlearner_weighted_treeshap
county_LINN,0.006820445454429787,-0.000381611631921527,0.9424083769633508,xgboost_xlearner_weighted_treeshap
gender_F,0.006787987091733294,-0.00019166895127002134,0.24345549738219896,xgboost_xlearner_weighted_treeshap
op_visits_last_6m,0.006713955055581068,-0.0005724792216008273,0.6047120418848168,xgboost_xlearner_weighted_treeshap
county_JOSEPHINE,0.006535054190660812,0.0005961736738510294,0.031413612565445025,xgboost_xlearner_weighted_treeshap
depression_flag,0.006343916540329428,-0.0016513895809174976,0.6518324607329843,xgboost_xlearner_weighted_treeshap
county_YAMHILL,0.004170097903388379,0.00026192168740046145,0.05759162303664921,xgboost_xlearner_weighted_treeshap
polypharmacy_flag,0.0036535851563863422,-0.0006897794911048962,0.06282722513089005,xgboost_xlearner_weighted_treeshap
diabetes_flag,0.0036495748618702284,-0.00043127592802188325,0.20157068062827224,xgboost_xlearner_weighted_treeshap
cad_flag,0.0036351293358371914,-0.00035002139753156697,0.10209424083769633,xgboost_xlearner_weighted_treeshap
anxiety_flag,0.0035956253247463915,0.0011792523483958016,0.5366492146596858,xgboost_xlearner_weighted_treeshap
htn_flag,0.0033611366157308116,-0.0020157316601338397,0.2513089005235602,xgboost_xlearner_weighted_treeshap
financial_strain_flag,0.0032266577628146977,-0.00024003808552120647,0.8691099476439791,xgboost_xlearner_weighted_treeshap
food_insecurity_flag,0.0029106484032185216,0.0004601172394627467,0.8821989528795812,xgboost_xlearner_weighted_treeshap
gender_M,0.002341624886084796,-0.0006238405757262539,0.24345549738219896,xgboost_xlearner_weighted_treeshap
housing_instability_flag,0.0023355175632692195,0.0009723773335263748,0.112565445026178,xgboost_xlearner_weighted_treeshap
transportation_barrier_flag,0.002232140099630931,-0.00036067687620251087,0.8429319371727748,xgboost_xlearner_weighted_treeshap
chf_flag,0.002165150317971946,-5.662947518279192e-05,0.13089005235602094,xgboost_xlearner_weighted_treeshap
county_LANE,0.001970542652370672,0.0005056771517396834,0.9031413612565445,xgboost_xlearner_weighted_treeshap
hyperlipidemia_flag,0.0017979308987134358,-0.0003931696217739288,0.24083769633507854,xgboost_xlearner_weighted_treeshap
county_CLACKAMAS,0.001729981633358675,-0.00014855695976398117,0.7539267015706806,xgboost_xlearner_weighted_treeshap
healthliteracy_challenges_flag,0.0017127127240933954,-0.00036533633374942774,0.6727748691099477,xgboost_xlearner_weighted_treeshap
county_MULTNOMAH,0.001673318840903384,0.00032504302434165007,0.4895287958115183,xgboost_xlearner_weighted_treeshap
county_COOS,0.0016600303558440828,-0.00025812181683017874,0.9424083769633508,xgboost_xlearner_weighted_treeshap
risk_tier_4,0.0015114003395215478,-7.48270533681712e-05,0.612565445026178,xgboost_xlearner_weighted_treeshap
ckd_flag,0.0015012888885597903,0.0003898236287513099,0.900523560209424,xgboost_xlearner_weighted_treeshap
county_BENTON,0.0014008902248464049,-0.00012049639869928358,0.9764397905759162,xgboost_xlearner_weighted_treeshap
county_UNION,0.0012329462262133236,8.978801184232721e-05,0.005235602094240838,xgboost_xlearner_weighted_treeshap
risk_tier_Missing,0.0012249765163705206,-0.00039440230886753097,0.21465968586387435,xgboost_xlearner_weighted_treeshap
county_WALLOWA,0.0011523537000172174,-0.0011523537000172174,0.0,xgboost_xlearner_weighted_treeshap
county_TILLAMOOK,0.0011259594147167507,0.00035137371599376074,0.049738219895287955,xgboost_xlearner_weighted_treeshap
county_BAKER,0.000984580241100066,0.000984580241100066,1.0,xgboost_xlearner_weighted_treeshap
risk_tier_5,0.0008710973319145363,0.0004900884625629602,0.9685863874345549,xgboost_xlearner_weighted_treeshap
county_POLK,0.0007224773685587125,0.00014256087152649614,0.9554973821989529,xgboost_xlearner_weighted_treeshap
observation_stays_last_6m,0.0006964580377868836,0.00022602750995679612,0.7329842931937173,xgboost_xlearner_weighted_treeshap
county_JACKSON,0.0006452645281050767,-0.00019268008248483096,0.17277486910994763,xgboost_xlearner_weighted_treeshap
county_WASHINGTON,0.0005556993372161512,6.629422737526177e-05,0.6282722513089005,xgboost_xlearner_weighted_treeshap
county_CROOK,0.0005454762509039845,-0.00011784228993593313,0.005235602094240838,xgboost_xlearner_weighted_treeshap
dual_elg,0.0005140284243668578,0.00015879584757364396,0.819371727748691,xgboost_xlearner_weighted_treeshap
county_DESCHUTES,0.0005128615496291911,-0.00024559578136849154,0.031413612565445025,xgboost_xlearner_weighted_treeshap
risk_tier_1,0.0004381437504957717,0.0001921218908048899,0.07853403141361257,xgboost_xlearner_weighted_treeshap
county_DOUGLAS,0.00039101134730877194,5.878883264943671e-06,0.03926701570680628,xgboost_xlearner_weighted_treeshap
county_CURRY,0.0003806201122688595,-0.00014197414521448993,0.02617801047120419,xgboost_xlearner_weighted_treeshap
county_COLUMBIA,0.00036469837094206965,2.9620299915479053e-05,0.981675392670157,xgboost_xlearner_weighted_treeshap
county_JEFFERSON,0.0002538276120806111,2.5741402234051327e-05,0.9973821989528796,xgboost_xlearner_weighted_treeshap
county_MARION,0.0001555446250273715,8.839556411602224e-06,0.468586387434555,xgboost_xlearner_weighted_treeshap
county_UMATILLA,0.0001483889017584451,6.1004875623242554e-05,0.2774869109947644,xgboost_xlearner_weighted_treeshap
county_MALHEUR,0.00013730056349176443,-0.00012343529520134758,0.08376963350785341,xgboost_xlearner_weighted_treeshap
state_OR,0.00012543563136439923,9.592030795607755e-06,0.015706806282722512,xgboost_xlearner_weighted_treeshap
risk_tier_2,0.00011447250881407114,7.407540609471802e-06,0.11780104712041885,xgboost_xlearner_weighted_treeshap
county_KLICKITAT,0.00011301048035400296,-0.00011301048035400296,0.0,xgboost_xlearner_weighted_treeshap
county_GRANT,0.00010858173573225569,-0.00010858173573225569,0.0,xgboost_xlearner_weighted_treeshap
county_CLATSOP,9.002047566920834e-05,-8.540417001981776e-06,0.01832460732984293,xgboost_xlearner_weighted_treeshap
county_GILLIAM,8.457774663921081e-05,-8.457774663921081e-05,0.0,xgboost_xlearner_weighted_treeshap
state_CA,4.047357638432081e-05,3.709019517762048e-05,0.9947643979057592,xgboost_xlearner_weighted_treeshap
county_LAKE,2.929195706515604e-05,-2.776340330950352e-05,0.002617801047120419,xgboost_xlearner_weighted_treeshap
county_RIVERSIDE,8.732436466184182e-07,8.732436466184182e-07,1.0,xgboost_xlearner_weighted_treeshap
state_MT,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_TX,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_ID,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_FL,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_Unseen,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_UT,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_VA,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_WA,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_Unseen,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_WHEELER,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_HARNEY,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_WASCO,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_SUTTER,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
gender_Unseen,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_ADA,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_CLARK,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_DEL_NORTE,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_FLAGLER,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_GRAY,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_GRAYS_HARBOR,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_HAYS,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_HENRICO,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_HOOD_RIVER,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_LASSEN,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_LINCOLN,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_MORROW,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_MUSSELSHELL,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_SACRAMENTO,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_SALT_LAKE,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_SAN_DIEGO,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
risk_tier_Unseen,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
